X,Y,Z,Latitude,Longitude,Altitude (m)
683753.928074779,5092468.3205665,-21.45,45.96117572,-66.62854522,-21.45
683753.039076189,5092467.83372617,-21.445,45.96117158,-66.62855687,-21.445
683752.168083215,5092467.31517359,-21.44,45.96116715,-66.6285683,-21.44
683751.334150268,5092466.80217249,-21.44,45.96116276,-66.62857925,-21.44
683750.5124493,5092466.29509573,-21.438,45.96115842,-66.62859004,-21.438
683749.714985765,5092465.7553802,-21.444,45.96115378,-66.62860053,-21.444
683748.920328643,5092465.17349177,-21.439,45.96114876,-66.628611,-21.439
683748.101485851,5092464.59644352,-21.438,45.96114379,-66.62862178,-21.438
683747.264844898,5092464.12228291,-21.434,45.96113975,-66.62863275,-21.434
683746.41412879,5092463.7822572,-21.433,45.96113692,-66.62864385,-21.433
683745.565462873,5092463.55571815,-21.437,45.96113511,-66.62865488,-21.437
683744.71171305,5092463.39574876,-21.438,45.9611339,-66.62866595,-21.438
683743.874045778,5092463.32077138,-21.437,45.96113345,-66.62867678,-21.437
683743.043805516,5092463.33497639,-21.444,45.9611338,-66.62868748,-21.444
683742.250483567,5092463.46370602,-21.45,45.96113517,-66.62869766,-21.45
683741.50815945,5092463.70293135,-21.444,45.96113752,-66.62870714,-21.444
683740.87721899,5092464.08225031,-21.449,45.9611411,-66.62871513,-21.449
683740.379112156,5092464.58450918,-21.448,45.96114575,-66.62872136,-21.448
683740.042262482,5092465.19276182,-21.45,45.96115131,-66.62872547,-21.45
683739.895887243,5092465.86339737,-21.449,45.96115738,-66.6287271,-21.449
683739.932554539,5092466.5594981,-21.453,45.96116363,-66.62872636,-21.453
683740.112520574,5092467.2354003,-21.455,45.96116966,-66.62872378,-21.455
683740.354114978,5092467.87310458,-21.455,45.96117533,-66.62872042,-21.455
683740.593172211,5092468.49182909,-21.457,45.96118083,-66.6287171,-21.457
683740.845548159,5092469.13207838,-21.459,45.96118652,-66.6287136,-21.459
683741.15789875,5092469.78968125,-21.463,45.96119235,-66.62870932,-21.463
683741.505414858,5092470.43832286,-21.458,45.96119809,-66.62870459,-21.458
683741.815374627,5092471.09807864,-21.454,45.96120394,-66.62870034,-21.454
683741.992472433,5092471.76611144,-21.458,45.9612099,-66.6286978,-21.458
683742.046563886,5092472.47607507,-21.458,45.96121627,-66.62869683,-21.458
683742.105847696,5092473.19397739,-21.455,45.96122271,-66.62869579,-21.455
683742.251091769,5092473.88997433,-21.46,45.96122893,-66.62869365,-21.46
683742.466879516,5092474.58695929,-21.451,45.96123514,-66.6286906,-21.451
683742.707561379,5092475.28134928,-21.454,45.96124132,-66.62868723,-21.454
683742.908263196,5092475.99011733,-21.456,45.96124764,-66.62868437,-21.456
683743.069462152,5092476.72328575,-21.458,45.96125419,-66.62868201,-21.458
683743.240502485,5092477.46453126,-21.461,45.96126081,-66.62867952,-21.461
683743.485762205,5092478.2135463,-21.459,45.96126748,-66.62867607,-21.459
683743.831193826,5092478.93218297,-21.462,45.96127385,-66.62867134,-21.462
683744.255711224,5092479.62537362,-21.464,45.96127997,-66.6286656,-21.464
683744.653950062,5092480.31555798,-21.461,45.96128607,-66.6286602,-21.461
683745.009884324,5092481.02005119,-21.461,45.96129231,-66.62865534,-21.461
683745.31795783,5092481.7431359,-21.463,45.96129873,-66.62865109,-21.463
683745.656594932,5092482.48158669,-21.462,45.96130528,-66.62864644,-21.462
683746.062251068,5092483.18311212,-21.459,45.96131148,-66.62864094,-21.459
683746.45148903,5092483.86302054,-21.456,45.96131749,-66.62863566,-21.456
683746.750283074,5092484.55914074,-21.456,45.96132367,-66.62863154,-21.456
683746.94597117,5092485.27999187,-21.456,45.9613301,-66.62862874,-21.456
683747.060480417,5092486.0184426,-21.456,45.96133671,-66.62862698,-21.456
683747.136247596,5092486.75573998,-21.458,45.96134332,-66.62862572,-21.458
683747.176868211,5092487.47531084,-21.456,45.96134978,-66.62862492,-21.456
683747.210827031,5092488.21025158,-21.454,45.96135638,-66.6286242,-21.454
683747.228334702,5092488.9246863,-21.453,45.9613628,-66.6286237,-21.453
683747.196351808,5092489.63431165,-21.451,45.96136919,-66.62862384,-21.451
683747.081725612,5092490.3325806,-21.453,45.9613755,-66.62862505,-21.453
683746.904271234,5092491.03120318,-21.451,45.96138183,-66.62862707,-21.451
683746.747293482,5092491.71931521,-21.451,45.96138806,-66.62862883,-21.451
683746.675482005,5092492.41218666,-21.452,45.96139431,-66.62862949,-21.452
683746.727413391,5092493.11652603,-21.449,45.96140063,-66.62862855,-21.449
683746.870808928,5092493.82247627,-21.45,45.96140694,-66.62862643,-21.45
683747.023932483,5092494.51425992,-21.45,45.96141312,-66.62862419,-21.45
683747.152407535,5092495.22643808,-21.45,45.96141949,-66.62862226,-21.45
683747.263505328,5092495.94921907,-21.453,45.96142596,-66.62862055,-21.453
683747.364695551,5092496.66614504,-21.454,45.96143238,-66.62861897,-21.454
683747.427951692,5092497.3808297,-21.456,45.96143879,-66.62861788,-21.456
683747.405909342,5092498.09519904,-21.453,45.96144522,-66.62861789,-21.453
683747.361231277,5092498.8144546,-21.453,45.9614517,-66.62861819,-21.453
683747.320295109,5092499.53826961,-21.457,45.96145822,-66.62861844,-21.457
683747.285425352,5092500.26671328,-21.453,45.96146478,-66.62861861,-21.453
683747.251396585,5092500.99295796,-21.457,45.96147132,-66.62861877,-21.457
683747.191897367,5092501.71510834,-21.455,45.96147783,-66.62861926,-21.455
683747.105245723,5092502.4375624,-21.456,45.96148435,-66.6286201,-21.456
683747.00983934,5092503.16753994,-21.458,45.96149094,-66.62862105,-21.458
683746.920598605,5092503.89881305,-21.456,45.96149754,-66.62862192,-21.456
683746.863404966,5092504.64772043,-21.455,45.96150429,-66.62862237,-21.455
683746.858801114,5092505.40152945,-21.462,45.96151107,-66.62862214,-21.462
683746.891091812,5092506.16644495,-21.454,45.96151794,-66.62862143,-21.454
683746.968422332,5092506.92936526,-21.457,45.96152478,-66.62862014,-21.457
683747.037163455,5092507.69425389,-21.459,45.96153164,-66.62861896,-21.459
683747.098288476,5092508.45446773,-21.461,45.96153846,-66.62861788,-21.461
683747.146949916,5092509.21653456,-21.46,45.9615453,-66.62861696,-21.46
683747.178021596,5092509.97029364,-21.463,45.96155207,-66.62861627,-21.463
683747.207066427,5092510.71398425,-21.461,45.96155875,-66.62861561,-21.461
683747.245919529,5092511.46686297,-21.456,45.96156551,-66.62861482,-21.456
683747.29151462,5092512.2277265,-21.458,45.96157234,-66.62861394,-21.458
683747.361507582,5092513.00266055,-21.457,45.96157929,-66.62861274,-21.457
683747.456163008,5092513.78277687,-21.455,45.96158628,-66.62861122,-21.455
683747.528612727,5092514.553336,-21.456,45.96159319,-66.62860999,-21.456
683747.540558977,5092515.32431796,-21.455,45.96160012,-66.62860954,-21.455
683747.509180495,5092516.09178611,-21.455,45.96160703,-66.62860965,-21.455
683747.457689329,5092516.85754348,-21.457,45.96161393,-66.62861002,-21.457
683747.398615176,5092517.61751503,-21.463,45.96162078,-66.62861049,-21.463
683747.330309141,5092518.37498772,-21.461,45.96162761,-66.62861108,-21.461
683747.268844342,5092519.13711213,-21.459,45.96163448,-66.62861158,-21.459
683747.206968545,5092519.88699214,-21.464,45.96164124,-66.62861209,-21.464
683747.134656049,5092520.64879362,-21.461,45.96164811,-66.62861273,-21.461
683747.049402875,5092521.40242574,-21.457,45.96165491,-66.62861354,-21.457
683746.954275298,5092522.14909181,-21.46,45.96166165,-66.62861448,-21.46
683746.868214238,5092522.9038119,-21.456,45.96166846,-66.6286153,-21.456
683746.797815291,5092523.65343818,-21.459,45.96167522,-66.62861592,-21.459
683746.701038856,5092524.40339122,-21.456,45.96168199,-66.62861688,-21.456
683746.56769875,5092525.13112746,-21.459,45.96168857,-66.62861832,-21.459
683746.370245754,5092525.85028297,-21.454,45.96169509,-66.62862059,-21.454
683746.104527007,5092526.54405388,-21.457,45.9617014,-66.62862375,-21.457
683745.796026979,5092527.24211128,-21.455,45.96170776,-66.62862746,-21.455
683745.609024911,5092527.97492211,-21.459,45.9617144,-66.62862959,-21.459
683745.703732213,5092528.72723959,-21.457,45.96172114,-66.62862808,-21.457
683746.154575805,5092529.39563804,-21.457,45.96172703,-66.62862201,-21.457
683746.898142204,5092529.89594059,-21.455,45.96173133,-66.62861223,-21.455
683747.822992334,5092530.16811699,-21.46,45.96173353,-66.6286002,-21.46
683748.830490674,5092530.21701499,-21.46,45.9617337,-66.62858719,-21.46
683749.853042293,5092530.07287071,-21.456,45.96173213,-66.62857406,-21.456
683750.812114472,5092529.84677167,-21.453,45.96172984,-66.62856178,-21.453
683751.706766312,5092529.72662036,-21.452,45.96172852,-66.62855029,-21.452
683752.56743801,5092529.81006831,-21.455,45.96172904,-66.62853916,-21.455
683753.402454207,5092530.10403543,-21.457,45.96173146,-66.62852828,-21.457
683754.213223065,5092530.53517065,-21.455,45.96173512,-66.62851766,-21.455
683755.028158726,5092531.0086866,-21.457,45.96173916,-66.62850697,-21.457
683755.852293056,5092531.48581257,-21.458,45.96174323,-66.62849616,-21.458
683756.668083517,5092531.98270652,-21.455,45.96174748,-66.62848545,-21.455
683757.44966285,5092532.50860645,-21.458,45.961752,-66.62847517,-21.458
683758.201018506,5092533.08587137,-21.458,45.96175699,-66.62846526,-21.458
683758.90993754,5092533.68188923,-21.46,45.96176216,-66.62845589,-21.46
683759.579188515,5092534.30786259,-21.456,45.96176761,-66.62844702,-21.456
683760.199341101,5092534.96795873,-21.458,45.96177338,-66.62843877,-21.458
683760.738461697,5092535.66678696,-21.462,45.96177952,-66.62843155,-21.462
683761.289861238,5092536.39600524,-21.469,45.96178593,-66.62842416,-21.469
683761.949052851,5092537.04725574,-21.472,45.96179161,-66.62841541,-21.472
683762.793444811,5092537.54722615,-21.467,45.96179588,-66.62840433,-21.467
683763.771208455,5092537.86546104,-21.471,45.96179848,-66.6283916,-21.471
683764.819081048,5092538.06902188,-21.47,45.96180003,-66.62837801,-21.47
683765.914030107,5092538.17612719,-21.471,45.9618007,-66.62836385,-21.471
683767.01248049,5092538.21772806,-21.472,45.96180078,-66.62834967,-21.472
683768.113307528,5092538.23159951,-21.472,45.96180061,-66.62833547,-21.472
683769.237219283,5092538.19945384,-21.468,45.96180002,-66.62832099,-21.468
683770.359384193,5092537.99155796,-21.47,45.96179785,-66.6283066,-21.47
683771.446768203,5092537.57134382,-21.465,45.96179378,-66.62829274,-21.465
683772.455909414,5092536.99200608,-21.464,45.9617883,-66.62827995,-21.464
683773.418518801,5092536.33455398,-21.466,45.96178213,-66.62826779,-21.466
683774.357916436,5092535.67529888,-21.462,45.96177595,-66.62825593,-21.462
683775.317057874,5092535.08224067,-21.459,45.96177036,-66.62824379,-21.459
683776.333957051,5092534.58097558,-21.47,45.96176558,-66.62823087,-21.47
683777.381405769,5092534.06950012,-21.465,45.9617607,-66.62821756,-21.465
683778.336121512,5092533.39068541,-21.458,45.96175434,-66.62820551,-21.458
683779.166595574,5092532.5869618,-21.461,45.96174689,-66.62819511,-21.461
683779.979428006,5092531.80272928,-21.463,45.96173962,-66.62818493,-21.463
683780.862784602,5092531.04617312,-21.462,45.96173258,-66.62817383,-21.462
683781.783054902,5092530.27403599,-21.465,45.96172539,-66.62816226,-21.465
683782.638528237,5092529.41212037,-21.467,45.96171741,-66.62815156,-21.467
683783.422325142,5092528.50915007,-21.465,45.96170908,-66.6281418,-21.465
683784.240289945,5092527.68281429,-21.463,45.96170143,-66.62813157,-21.463
683785.156761876,5092526.98618155,-21.466,45.96169492,-66.62812002,-21.466
683786.196913506,5092526.43334563,-21.463,45.96168967,-66.62810682,-21.463
683787.269961899,5092525.9737867,-21.465,45.96168525,-66.62809316,-21.465
683788.35812934,5092525.50133396,-21.464,45.96168071,-66.62807931,-21.464
683789.39312234,5092524.93944881,-21.465,45.96167538,-66.62806618,-21.465
683790.370490411,5092524.2813266,-21.467,45.9616692,-66.62805383,-21.467
683791.338792242,5092523.61515046,-21.467,45.96166295,-66.6280416,-21.467
683792.325056499,5092523.02290236,-21.47,45.96165736,-66.62802911,-21.47
683793.368653566,5092522.48462636,-21.472,45.96165224,-66.62801586,-21.472
683794.421846615,5092521.93662814,-21.472,45.96164703,-66.62800249,-21.472
683795.44525662,5092521.32102229,-21.469,45.96164122,-66.62798953,-21.469
683796.440546421,5092520.6600986,-21.477,45.96163501,-66.62797695,-21.477
683797.434485275,5092519.99246275,-21.474,45.96162874,-66.62796439,-21.474
683798.44879638,5092519.36991431,-21.474,45.96162287,-66.62795155,-21.474
683799.482327071,5092518.7790748,-21.481,45.96161728,-66.62793845,-21.481
683800.533660006,5092518.21545395,-21.482,45.96161193,-66.62792511,-21.482
683801.600324452,5092517.6578499,-21.478,45.96160663,-66.62791157,-21.478
683802.654988728,5092517.08654449,-21.483,45.96160121,-66.62789819,-21.483
683803.701587841,5092516.55169558,-21.481,45.96159612,-66.6278849,-21.481
683804.764665733,5092516.08850655,-21.482,45.96159167,-66.62787137,-21.482
683805.858679592,5092515.70630409,-21.481,45.96158794,-66.62785741,-21.481
683806.968747425,5092515.35794035,-21.478,45.96158451,-66.62784323,-21.478
683808.056582108,5092514.94886587,-21.478,45.96158054,-66.62782936,-21.478
683809.106162933,5092514.44413104,-21.469,45.96157572,-66.62781602,-21.469
683810.118047002,5092513.87711291,-21.468,45.96157035,-66.62780319,-21.468
683811.125858551,5092513.31664574,-21.465,45.96156504,-66.62779041,-21.465
683812.163571914,5092512.79376573,-21.465,45.96156006,-66.62777723,-21.465
683813.217656314,5092512.26803739,-21.467,45.96155505,-66.62776384,-21.467
683814.267475101,5092511.70326164,-21.465,45.96154969,-66.62775052,-21.465
683815.293392645,5092511.10774983,-21.465,45.96154406,-66.62773752,-21.465
683816.311330396,5092510.51978463,-21.466,45.9615385,-66.62772462,-21.466
683817.339548112,5092510.00329474,-21.469,45.96153358,-66.62771156,-21.469
683818.406615504,5092509.56246707,-21.473,45.96152933,-66.62769797,-21.473
683819.491173448,5092509.13328064,-21.474,45.96152518,-66.62768415,-21.474
683820.545849241,5092508.63981954,-21.48,45.96152046,-66.62767074,-21.48
683821.546542952,5092508.05801369,-21.481,45.96151496,-66.62765806,-21.481
683822.525381445,5092507.42885244,-21.476,45.96150904,-66.62764568,-21.476
683823.483134057,5092506.80462342,-21.479,45.96150317,-66.62763357,-21.479
683824.461603444,5092506.23994836,-21.478,45.96149783,-66.62762117,-21.478
683825.357664346,5092505.7862447,-21.474,45.96149351,-66.62760979,-21.474
683826.155243621,5092505.4363616,-21.472,45.96149015,-66.62759964,-21.472
683826.884300748,5092505.14782269,-21.47,45.96148736,-66.62759035,-21.47
683827.542927576,5092504.88053856,-21.467,45.96148478,-66.62758196,-21.467
683828.135282326,5092504.59904853,-21.469,45.96148209,-66.62757443,-21.469
683828.656040387,5092504.29985795,-21.469,45.96147926,-66.62756783,-21.469
683829.136016093,5092503.96386827,-21.474,45.96147611,-66.62756177,-21.474
683829.664076082,5092503.52366925,-21.477,45.96147201,-66.62755513,-21.477
683830.154207701,5092503.02896388,-21.48,45.96146743,-66.627549,-21.48
683830.576451379,5092502.52222845,-21.475,45.96146276,-66.62754375,-21.475
683830.941213521,5092502.12275858,-21.468,45.96145907,-66.6275392,-21.468
683831.270912003,5092501.85902234,-21.471,45.96145661,-66.62753505,-21.471
683831.62326823,5092501.69381833,-21.458,45.96145503,-66.62753057,-21.458
683832.024646053,5092501.6012434,-21.453,45.96145409,-66.62752543,-21.453
683832.605833407,5092501.53848826,-21.454,45.96145337,-66.62751796,-21.454
683833.340400237,5092501.53367819,-21.451,45.96145313,-66.62750849,-21.451
683834.132418187,5092501.55281965,-21.455,45.96145309,-66.62749827,-21.455
683834.967204004,5092501.54209859,-21.457,45.96145277,-66.62748751,-21.457
683835.838730064,5092501.44351066,-21.453,45.96145165,-66.62747631,-21.453
683836.729624653,5092501.21539389,-21.454,45.96144936,-66.62746491,-21.454
683837.647484492,5092500.88911099,-21.452,45.96144618,-66.6274532,-21.452
683838.560747857,5092500.53489092,-21.451,45.96144275,-66.62744156,-21.451
683839.474336604,5092500.22182526,-21.452,45.96143969,-66.6274299,-21.452
683840.42716621,5092500.02335413,-21.447,45.96143765,-66.62741769,-21.447
683841.40260665,5092499.89894966,-21.452,45.96143627,-66.62740516,-21.452
683842.401292317,5092499.77523772,-21.451,45.96143489,-66.62739233,-21.451
683843.407042841,5092499.5705592,-21.45,45.96143278,-66.62737944,-21.45
683844.395082786,5092499.25748779,-21.452,45.9614297,-66.62736682,-21.452
683845.350452906,5092498.89562675,-21.45,45.96142619,-66.62735464,-21.45
683846.312148527,5092498.58177093,-21.448,45.96142311,-66.62734236,-21.448
683847.287997907,5092498.33950587,-21.45,45.96142067,-66.62732987,-21.45
683848.280424812,5092498.16556771,-21.453,45.96141884,-66.62731714,-21.453
683849.280713142,5092498.01410419,-21.45,45.96141721,-66.6273043,-21.45
683850.277127332,5092497.86252544,-21.454,45.96141558,-66.62729151,-21.454
683851.25985922,5092497.70164316,-21.451,45.96141387,-66.6272789,-21.451
683852.242061659,5092497.55853751,-21.452,45.96141232,-66.62726629,-21.452
683853.224059823,5092497.47436278,-21.455,45.9614113,-66.62725366,-21.455
683854.204105438,5092497.45573899,-21.458,45.96141087,-66.62724103,-21.458
683855.17925093,5092497.47144188,-21.46,45.96141075,-66.62722845,-21.46
683856.141039236,5092497.51899551,-21.465,45.96141092,-66.62721603,-21.465
683857.09128478,5092497.58955779,-21.463,45.9614113,-66.62720375,-21.463
683858.048980851,5092497.6703503,-21.461,45.96141177,-66.62719137,-21.461
683858.955093601,5092497.73848623,-21.465,45.96141214,-66.62717966,-21.465
683859.735178051,5092497.74170725,-21.459,45.96141196,-66.6271696,-21.459
683860.407055538,5092497.68054418,-21.454,45.96141123,-66.62716096,-21.454
683860.98295803,5092497.56092142,-21.453,45.96141,-66.62715358,-21.453
683861.490727211,5092497.41146873,-21.445,45.96140852,-66.62714709,-21.445
683861.933608454,5092497.25341106,-21.443,45.96140698,-66.62714144,-21.443
